11:22:18.07;22.6;65;Chovendo
11:22:18.07;22.6;65;Chovendo
11:22:06.04;22.6;65;Chovendo
11:21:41.99;22.6;65;Chovendo
11:21:29.96;22.6;65;Chovendo
11:21:17.94;22.6;65;Chovendo
11:21:05.91;22.6;65;Chovendo
11:20:53.88;22.7;64;Chovendo
11:20:41.86;22.7;64;Chovendo
11:20:29.83;22.8;64;Chovendo
11:20:17.80;22.8;64;Chovendo
0:00:00.00;0;0;0
